,ds,trend,Chinese New Year,Chinese New Year_lower,Chinese New Year_upper,Dragon Boat Festival,Dragon Boat Festival_lower,Dragon Boat Festival_upper,holidays,holidays_lower,holidays_upper,Labor Day,Labor Day_lower,Labor Day_upper,Mid-Autumn Festival,Mid-Autumn Festival_lower,Mid-Autumn Festival_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,National Day,National Day_lower,National Day_upper,New Year's Day,New Year's Day_lower,New Year's Day_upper,Tomb-Sweeping Day,Tomb-Sweeping Day_lower,Tomb-Sweeping Day_upper,yearly,yearly_lower,yearly_upper,additive_terms,additive_terms_lower,additive_terms_upper,yhat_lower,yhat_upper,trend_lower,trend_upper,yhat
96,07/02/2011,0.306855793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.244233628,-0.310630357,-0.177575449,0,0,0,0,0,0,0,0,0,-0.244233628,-0.310630357,-0.177575449,0,0,0,0,0.561418873,0.299422025,0.330808006,0.231911289
97,08/02/2011,0.306647967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.240760462,-0.308108667,-0.17561778,0,0,0,0,0,0,0,0,0,-0.240760462,-0.308108667,-0.17561778,0,0,0,0,0.565717148,0.29923943,0.33053583,0.232819261
98,09/02/2011,0.306440239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.237127988,-0.303503962,-0.173535476,0,0,0,0,0,0,0,0,0,-0.237127988,-0.303503962,-0.173535476,0,0,0,0,0.581495503,0.299056913,0.3302622,0.233774682
99,10/02/2011,0.306232608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.233340185,-0.300208216,-0.171331323,0,0,0,0,0,0,0,0,0,-0.233340185,-0.300208216,-0.171331323,0,0,0,0,0.563714916,0.298874474,0.32998872,0.234776235
100,10/02/2011,0.306232608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.233340185,-0.300208216,-0.171331323,0,0,0,0,0,0,0,0,0,-0.233340185,-0.300208216,-0.171331323,0,0,0,0,0.560535928,0.298874474,0.32998872,0.234776235
101,10/02/2011,0.306232608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.233340185,-0.300208216,-0.171331323,0,0,0,0,0,0,0,0,0,-0.233340185,-0.300208216,-0.171331323,0,0,0,0,0.565317849,0.298874474,0.32998872,0.234776235
102,10/02/2011,0.306232608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.233340185,-0.300208216,-0.171331323,0,0,0,0,0,0,0,0,0,-0.233340185,-0.300208216,-0.171331323,0,0,0,0,0.570685544,0.298874474,0.32998872,0.234776235
103,10/02/2011,0.306232608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.233340185,-0.300208216,-0.171331323,0,0,0,0,0,0,0,0,0,-0.233340185,-0.300208216,-0.171331323,0,0,0,0,0.563041259,0.298874474,0.32998872,0.234776235
104,10/02/2011,0.306232608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.233340185,-0.300208216,-0.171331323,0,0,0,0,0,0,0,0,0,-0.233340185,-0.300208216,-0.171331323,0,0,0,0,0.569835285,0.298874474,0.32998872,0.234776235
105,10/02/2011,0.306232608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.233340185,-0.300208216,-0.171331323,0,0,0,0,0,0,0,0,0,-0.233340185,-0.300208216,-0.171331323,0,0,0,0,0.594942491,0.298874474,0.32998872,0.234776235
106,11/02/2011,0.306025074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.229401174,-0.295563441,-0.167709883,0,0,0,0,0,0,0,0,0,-0.229401174,-0.295563441,-0.167709883,0,0,0,0,0.586594697,0.298692114,0.32971539,0.235822563
107,11/02/2011,0.306025074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.229401174,-0.295563441,-0.167709883,0,0,0,0,0,0,0,0,0,-0.229401174,-0.295563441,-0.167709883,0,0,0,0,0.586248076,0.298692114,0.32971539,0.235822563
108,12/02/2011,0.305817638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.225315224,-0.290915733,-0.163930362,0,0,0,0,0,0,0,0,0,-0.225315224,-0.290915733,-0.163930362,0,0,0,0,0.585180014,0.298509831,0.329442209,0.236912268
109,12/02/2011,0.305817638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.225315224,-0.290915733,-0.163930362,0,0,0,0,0,0,0,0,0,-0.225315224,-0.290915733,-0.163930362,0,0,0,0,0.581982351,0.298509831,0.329442209,0.236912268
110,12/02/2011,0.305817638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.225315224,-0.290915733,-0.163930362,0,0,0,0,0,0,0,0,0,-0.225315224,-0.290915733,-0.163930362,0,0,0,0,0.581802686,0.298509831,0.329442209,0.236912268
111,12/02/2011,0.305817638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.225315224,-0.290915733,-0.163930362,0,0,0,0,0,0,0,0,0,-0.225315224,-0.290915733,-0.163930362,0,0,0,0,0.566994622,0.298509831,0.329442209,0.236912268
112,12/02/2011,0.305817638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.225315224,-0.290915733,-0.163930362,0,0,0,0,0,0,0,0,0,-0.225315224,-0.290915733,-0.163930362,0,0,0,0,0.583717927,0.298509831,0.329442209,0.236912268
113,12/02/2011,0.305817638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.225315224,-0.290915733,-0.163930362,0,0,0,0,0,0,0,0,0,-0.225315224,-0.290915733,-0.163930362,0,0,0,0,0.580662095,0.298509831,0.329442209,0.236912268
114,13/02/2011,0.305609997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.221086737,-0.286211023,-0.159907997,0,0,0,0,0,0,0,0,0,-0.221086737,-0.286211023,-0.159907997,0,0,0,0,0.582656054,0.298337026,0.329202959,0.23804368
115,13/02/2011,0.305609997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.221086737,-0.286211023,-0.159907997,0,0,0,0,0,0,0,0,0,-0.221086737,-0.286211023,-0.159907997,0,0,0,0,0.569008194,0.298337026,0.329202959,0.23804368
116,14/02/2011,0.305402453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.216720247,-0.28153226,-0.154635582,0,0,0,0,0,0,0,0,0,-0.216720247,-0.28153226,-0.154635582,0,0,0,0,0.580918834,0.298164341,0.328994961,0.239215558
117,14/02/2011,0.305402453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.216720247,-0.28153226,-0.154635582,0,0,0,0,0,0,0,0,0,-0.216720247,-0.28153226,-0.154635582,0,0,0,0,0.573136043,0.298164341,0.328994961,0.239215558
118,14/02/2011,0.305402453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.216720247,-0.28153226,-0.154635582,0,0,0,0,0,0,0,0,0,-0.216720247,-0.28153226,-0.154635582,0,0,0,0,0.573707479,0.298164341,0.328994961,0.239215558
119,15/02/2011,0.305195007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.212220418,-0.275910727,-0.14982407,0,0,0,0,0,0,0,0,0,-0.212220418,-0.275910727,-0.14982407,0,0,0,0,0.578078717,0.297991792,0.328782083,0.240426395
120,15/02/2011,0.305195007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.212220418,-0.275910727,-0.14982407,0,0,0,0,0,0,0,0,0,-0.212220418,-0.275910727,-0.14982407,0,0,0,0,0.54383649,0.297991792,0.328782083,0.240426395
121,15/02/2011,0.305195007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.212220418,-0.275910727,-0.14982407,0,0,0,0,0,0,0,0,0,-0.212220418,-0.275910727,-0.14982407,0,0,0,0,0.584870392,0.297991792,0.328782083,0.240426395
122,15/02/2011,0.305195007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.212220418,-0.275910727,-0.14982407,0,0,0,0,0,0,0,0,0,-0.212220418,-0.275910727,-0.14982407,0,0,0,0,0.564289401,0.297991792,0.328782083,0.240426395
123,16/02/2011,0.304987659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.207592032,-0.270814264,-0.14437399,0,0,0,0,0,0,0,0,0,-0.207592032,-0.270814264,-0.14437399,0,0,0,0,0.57940781,0.297819314,0.328492976,0.241674651
124,17/02/2011,0.304780408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.202839988,-0.266849644,-0.138739654,0,0,0,0,0,0,0,0,0,-0.202839988,-0.266849644,-0.138739654,0,0,0,0,0.557787136,0.297646905,0.328204037,0.242958754
125,17/02/2011,0.304780408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.202839988,-0.266849644,-0.138739654,0,0,0,0,0,0,0,0,0,-0.202839988,-0.266849644,-0.138739654,0,0,0,0,0.598477073,0.297646905,0.328204037,0.242958754
126,18/02/2011,0.304573256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.197969296,-0.262392914,-0.133499675,0,0,0,0,0,0,0,0,0,-0.197969296,-0.262392914,-0.133499675,0,0,0,0,0.578852965,0.297474566,0.327915267,0.244277102
127,20/02/2011,0.304159243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.187892522,-0.250426829,-0.123834069,0,0,0,0,0,0,0,0,0,-0.187892522,-0.250426829,-0.123834069,0,0,0,0,0.577645888,0.2971301,0.327338234,0.247009996
128,20/02/2011,0.304159243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.187892522,-0.250426829,-0.123834069,0,0,0,0,0,0,0,0,0,-0.187892522,-0.250426829,-0.123834069,0,0,0,0,0.592073149,0.2971301,0.327338234,0.247009996
129,21/02/2011,0.303952384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.182696956,-0.244819722,-0.117960821,0,0,0,0,0,0,0,0,0,-0.182696956,-0.244819722,-0.117960821,0,0,0,0,0.602219506,0.296957972,0.32704997,0.248421208
130,21/02/2011,0.303952384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.182696956,-0.244819722,-0.117960821,0,0,0,0,0,0,0,0,0,-0.182696956,-0.244819722,-0.117960821,0,0,0,0,0.572632853,0.296957972,0.32704997,0.248421208
131,22/02/2011,0.303745622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.177403766,-0.240110184,-0.112000593,0,0,0,0,0,0,0,0,0,-0.177403766,-0.240110184,-0.112000593,0,0,0,0,0.577415602,0.296742881,0.326770799,0.249860005
132,22/02/2011,0.303745622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.177403766,-0.240110184,-0.112000593,0,0,0,0,0,0,0,0,0,-0.177403766,-0.240110184,-0.112000593,0,0,0,0,0.591588003,0.296742881,0.326770799,0.249860005
133,23/02/2011,0.303538958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.172018423,-0.234968857,-0.106187993,0,0,0,0,0,0,0,0,0,-0.172018423,-0.234968857,-0.106187993,0,0,0,0,0.569237726,0.296523844,0.326503412,0.251324665
134,23/02/2011,0.303538958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.172018423,-0.234968857,-0.106187993,0,0,0,0,0,0,0,0,0,-0.172018423,-0.234968857,-0.106187993,0,0,0,0,0.620687464,0.296523844,0.326503412,0.251324665
135,23/02/2011,0.303538958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.172018423,-0.234968857,-0.106187993,0,0,0,0,0,0,0,0,0,-0.172018423,-0.234968857,-0.106187993,0,0,0,0,0.593328792,0.296523844,0.326503412,0.251324665
136,23/02/2011,0.303538958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.172018423,-0.234968857,-0.106187993,0,0,0,0,0,0,0,0,0,-0.172018423,-0.234968857,-0.106187993,0,0,0,0,0.600630634,0.296523844,0.326503412,0.251324665
137,23/02/2011,0.303538958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.172018423,-0.234968857,-0.106187993,0,0,0,0,0,0,0,0,0,-0.172018423,-0.234968857,-0.106187993,0,0,0,0,0.592540644,0.296523844,0.326503412,0.251324665
138,24/02/2011,0.303332392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.166546473,-0.229989785,-0.101336731,0,0,0,0,0,0,0,0,0,-0.166546473,-0.229989785,-0.101336731,0,0,0,0,0.579608649,0.296304922,0.326234692,0.252813452
139,24/02/2011,0.303332392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.166546473,-0.229989785,-0.101336731,0,0,0,0,0,0,0,0,0,-0.166546473,-0.229989785,-0.101336731,0,0,0,0,0.582896043,0.296304922,0.326234692,0.252813452
140,24/02/2011,0.303332392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.166546473,-0.229989785,-0.101336731,0,0,0,0,0,0,0,0,0,-0.166546473,-0.229989785,-0.101336731,0,0,0,0,0.563201933,0.296304922,0.326234692,0.252813452
141,24/02/2011,0.303332392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.166546473,-0.229989785,-0.101336731,0,0,0,0,0,0,0,0,0,-0.166546473,-0.229989785,-0.101336731,0,0,0,0,0.587033366,0.296304922,0.326234692,0.252813452
142,25/02/2011,0.303125923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.160993531,-0.224901887,-0.096568955,0,0,0,0,0,0,0,0,0,-0.160993531,-0.224901887,-0.096568955,0,0,0,0,0.602659914,0.296086113,0.325966119,0.25432461
143,25/02/2011,0.303125923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.160993531,-0.224901887,-0.096568955,0,0,0,0,0,0,0,0,0,-0.160993531,-0.224901887,-0.096568955,0,0,0,0,0.578112136,0.296086113,0.325966119,0.25432461
144,26/02/2011,0.302919553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.155365273,-0.219631565,-0.091531654,0,0,0,0,0,0,0,0,0,-0.155365273,-0.219631565,-0.091531654,0,0,0,0,0.591858636,0.295867419,0.325697694,0.255856374
145,26/02/2011,0.302919553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.155365273,-0.219631565,-0.091531654,0,0,0,0,0,0,0,0,0,-0.155365273,-0.219631565,-0.091531654,0,0,0,0,0.594464186,0.295867419,0.325697694,0.255856374
146,26/02/2011,0.302919553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.155365273,-0.219631565,-0.091531654,0,0,0,0,0,0,0,0,0,-0.155365273,-0.219631565,-0.091531654,0,0,0,0,0.577345491,0.295867419,0.325697694,0.255856374
147,27/02/2011,0.30271328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.14966743,-0.213548161,-0.086779863,0,0,0,0,0,0,0,0,0,-0.14966743,-0.213548161,-0.086779863,0,0,0,0,0.587725015,0.295648838,0.325429416,0.257406961
148,27/02/2011,0.30271328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.14966743,-0.213548161,-0.086779863,0,0,0,0,0,0,0,0,0,-0.14966743,-0.213548161,-0.086779863,0,0,0,0,0.604248813,0.295648838,0.325429416,0.257406961
149,27/02/2011,0.30271328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.14966743,-0.213548161,-0.086779863,0,0,0,0,0,0,0,0,0,-0.14966743,-0.213548161,-0.086779863,0,0,0,0,0.589713832,0.295648838,0.325429416,0.257406961
150,27/02/2011,0.30271328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.14966743,-0.213548161,-0.086779863,0,0,0,0,0,0,0,0,0,-0.14966743,-0.213548161,-0.086779863,0,0,0,0,0.586449156,0.295648838,0.325429416,0.257406961
151,28/02/2011,0.302507105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.14390578,-0.208229027,-0.081754047,0,0,0,0,0,0,0,0,0,-0.14390578,-0.208229027,-0.081754047,0,0,0,0,0.58547849,0.295441905,0.325161285,0.258974584
152,28/02/2011,0.302507105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.14390578,-0.208229027,-0.081754047,0,0,0,0,0,0,0,0,0,-0.14390578,-0.208229027,-0.081754047,0,0,0,0,0.593909415,0.295441905,0.325161285,0.258974584
153,01/03/2011,0.302301028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.138086146,-0.202756358,-0.074932368,0,0,0,0,0,0,0,0,0,-0.138086146,-0.202756358,-0.074932368,0,0,0,0,0.594536118,0.295270595,0.324893302,0.260557444
154,01/03/2011,0.302301028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.138086146,-0.202756358,-0.074932368,0,0,0,0,0,0,0,0,0,-0.138086146,-0.202756358,-0.074932368,0,0,0,0,0.59112289,0.295270595,0.324893302,0.260557444
155,01/03/2011,0.302301028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.138086146,-0.202756358,-0.074932368,0,0,0,0,0,0,0,0,0,-0.138086146,-0.202756358,-0.074932368,0,0,0,0,0.604836389,0.295270595,0.324893302,0.260557444
156,01/03/2011,0.302301028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.138086146,-0.202756358,-0.074932368,0,0,0,0,0,0,0,0,0,-0.138086146,-0.202756358,-0.074932368,0,0,0,0,0.575609266,0.295270595,0.324893302,0.260557444
157,02/03/2011,0.302095049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.132214383,-0.198014144,-0.068987022,0,0,0,0,0,0,0,0,0,-0.132214383,-0.198014144,-0.068987022,0,0,0,0,0.621715276,0.295100251,0.324625466,0.262153738
158,02/03/2011,0.302095049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.132214383,-0.198014144,-0.068987022,0,0,0,0,0,0,0,0,0,-0.132214383,-0.198014144,-0.068987022,0,0,0,0,0.576511587,0.295100251,0.324625466,0.262153738
159,02/03/2011,0.302095049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.132214383,-0.198014144,-0.068987022,0,0,0,0,0,0,0,0,0,-0.132214383,-0.198014144,-0.068987022,0,0,0,0,0.594337714,0.295100251,0.324625466,0.262153738
160,03/03/2011,0.301889168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.126296378,-0.192382313,-0.064218011,0,0,0,0,0,0,0,0,0,-0.126296378,-0.192382313,-0.064218011,0,0,0,0,0.58574761,0.294930204,0.324357778,0.263761659
161,03/03/2011,0.301889168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.126296378,-0.192382313,-0.064218011,0,0,0,0,0,0,0,0,0,-0.126296378,-0.192382313,-0.064218011,0,0,0,0,0.593676291,0.294930204,0.324357778,0.263761659
162,04/03/2011,0.301683384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.120338039,-0.185435044,-0.058002097,0,0,0,0,0,0,0,0,0,-0.120338039,-0.185435044,-0.058002097,0,0,0,0,0.612316539,0.294760226,0.324090238,0.265379398
163,04/03/2011,0.301683384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.120338039,-0.185435044,-0.058002097,0,0,0,0,0,0,0,0,0,-0.120338039,-0.185435044,-0.058002097,0,0,0,0,0.586432719,0.294760226,0.324090238,0.265379398
164,05/03/2011,0.301477699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.114345287,-0.178189828,-0.050628031,0,0,0,0,0,0,0,0,0,-0.114345287,-0.178189828,-0.050628031,0,0,0,0,0.609501815,0.294590318,0.323781315,0.267005145
165,06/03/2011,0.301272111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.108324055,-0.172411232,-0.044832897,0,0,0,0,0,0,0,0,0,-0.108324055,-0.172411232,-0.044832897,0,0,0,0,0.586899296,0.294420478,0.323454388,0.268637094
166,06/03/2011,0.301272111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.108324055,-0.172411232,-0.044832897,0,0,0,0,0,0,0,0,0,-0.108324055,-0.172411232,-0.044832897,0,0,0,0,0.597243309,0.294420478,0.323454388,0.268637094
167,08/03/2011,0.30086123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.096219883,-0.161321128,-0.033582637,0,0,0,0,0,0,0,0,0,-0.096219883,-0.161321128,-0.033582637,0,0,0,0,0.595958972,0.294081007,0.322801197,0.271912398
168,08/03/2011,0.30086123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.096219883,-0.161321128,-0.033582637,0,0,0,0,0,0,0,0,0,-0.096219883,-0.161321128,-0.033582637,0,0,0,0,0.611818282,0.294081007,0.322801197,0.271912398
169,09/03/2011,0.300655936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.09014879,-0.154466371,-0.027455504,0,0,0,0,0,0,0,0,0,-0.09014879,-0.154466371,-0.027455504,0,0,0,0,0.606214677,0.293911376,0.322474934,0.273552167
170,10/03/2011,0.30045074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.084072898,-0.147801641,-0.020890161,0,0,0,0,0,0,0,0,0,-0.084072898,-0.147801641,-0.020890161,0,0,0,0,0.601487483,0.293741814,0.322205489,0.275190976
171,10/03/2011,0.30045074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.084072898,-0.147801641,-0.020890161,0,0,0,0,0,0,0,0,0,-0.084072898,-0.147801641,-0.020890161,0,0,0,0,0.619792845,0.293741814,0.322205489,0.275190976
172,11/03/2011,0.300245643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.077998083,-0.142476797,-0.014265877,0,0,0,0,0,0,0,0,0,-0.077998083,-0.142476797,-0.014265877,0,0,0,0,0.623791462,0.293572321,0.322003004,0.276827058
173,13/03/2011,0.299835741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.065875027,-0.12988838,-0.000596394,0,0,0,0,0,0,0,0,0,-0.065875027,-0.12988838,-0.000596394,0,0,0,0,0.641773059,0.293234498,0.321598291,0.280084053
174,13/03/2011,0.299835741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.065875027,-0.12988838,-0.000596394,0,0,0,0,0,0,0,0,0,-0.065875027,-0.12988838,-0.000596394,0,0,0,0,0.610036104,0.293234498,0.321598291,0.280084053
175,14/03/2011,0.299630937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.059838356,-0.123335776,0.006116186,0,0,0,0,0,0,0,0,0,-0.059838356,-0.123335776,0.006116186,0,0,0,0,0.621499416,0.293065798,0.321396063,0.281701514
176,14/03/2011,0.299630937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.059838356,-0.123335776,0.006116186,0,0,0,0,0,0,0,0,0,-0.059838356,-0.123335776,0.006116186,0,0,0,0,0.595893085,0.293065798,0.321396063,0.281701514
177,15/03/2011,0.299426231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.05382589,-0.116116437,0.012122642,0,0,0,0,0,0,0,0,0,-0.05382589,-0.116116437,0.012122642,0,0,0,0,0.6228615,0.292897167,0.321174274,0.283309348
178,16/03/2011,0.299221623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.047843284,-0.109875587,0.017433013,0,0,0,0,0,0,0,0,0,-0.047843284,-0.109875587,0.017433013,0,0,0,0,0.622699246,0.292728604,0.320911653,0.284905878
179,16/03/2011,0.299221623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.047843284,-0.109875587,0.017433013,0,0,0,0,0,0,0,0,0,-0.047843284,-0.109875587,0.017433013,0,0,0,0,0.633735038,0.292728604,0.320911653,0.284905878
180,17/03/2011,0.299017114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.041896133,-0.104299259,0.023484357,0,0,0,0,0,0,0,0,0,-0.041896133,-0.104299259,0.023484357,0,0,0,0,0.615620296,0.292560111,0.320649176,0.286489453
181,17/03/2011,0.299017114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.041896133,-0.104299259,0.023484357,0,0,0,0,0,0,0,0,0,-0.041896133,-0.104299259,0.023484357,0,0,0,0,0.624500097,0.292560111,0.320649176,0.286489453
182,18/03/2011,0.298812702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.035989958,-0.099751304,0.0300501,0,0,0,0,0,0,0,0,0,-0.035989958,-0.099751304,0.0300501,0,0,0,0,0.634441915,0.292398702,0.320386844,0.288058445
183,19/03/2011,0.298608388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.03013021,-0.094387094,0.03574474,0,0,0,0,0,0,0,0,0,-0.03013021,-0.094387094,0.03574474,0,0,0,0,0.625037485,0.292248224,0.320124657,0.289611255
184,19/03/2011,0.298608388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.03013021,-0.094387094,0.03574474,0,0,0,0,0,0,0,0,0,-0.03013021,-0.094387094,0.03574474,0,0,0,0,0.611498303,0.292248224,0.320124657,0.289611255
185,19/03/2011,0.298608388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.03013021,-0.094387094,0.03574474,0,0,0,0,0,0,0,0,0,-0.03013021,-0.094387094,0.03574474,0,0,0,0,0.612413485,0.292248224,0.320124657,0.289611255
186,19/03/2011,0.298608388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.03013021,-0.094387094,0.03574474,0,0,0,0,0,0,0,0,0,-0.03013021,-0.094387094,0.03574474,0,0,0,0,0.615397342,0.292248224,0.320124657,0.289611255
187,19/03/2011,0.298608388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.03013021,-0.094387094,0.03574474,0,0,0,0,0,0,0,0,0,-0.03013021,-0.094387094,0.03574474,0,0,0,0,0.636103265,0.292248224,0.320124657,0.289611255
188,20/03/2011,0.298404173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.024322254,-0.089219582,0.041675774,0,0,0,0,0,0,0,0,0,-0.024322254,-0.089219582,0.041675774,0,0,0,0,0.635728174,0.292097802,0.319862614,0.291146311
189,21/03/2011,0.298200055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.018571371,-0.084416235,0.047330537,0,0,0,0,0,0,0,0,0,-0.018571371,-0.084416235,0.047330537,0,0,0,0,0.607910317,0.291947434,0.319611352,0.292662071
190,21/03/2011,0.298200055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.018571371,-0.084416235,0.047330537,0,0,0,0,0,0,0,0,0,-0.018571371,-0.084416235,0.047330537,0,0,0,0,0.618723113,0.291947434,0.319611352,0.292662071
191,23/03/2011,0.297792114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.007261473,-0.072386465,0.057202578,0,0,0,0,0,0,0,0,0,-0.007261473,-0.072386465,0.057202578,0,0,0,0,0.622780517,0.291646864,0.319149807,0.295629705
192,24/03/2011,0.297588291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00171253,-0.066683434,0.064173652,0,0,0,0,0,0,0,0,0,-0.00171253,-0.066683434,0.064173652,0,0,0,0,0.625263794,0.291496662,0.318917453,0.297078662
193,24/03/2011,0.297588291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00171253,-0.066683434,0.064173652,0,0,0,0,0,0,0,0,0,-0.00171253,-0.066683434,0.064173652,0,0,0,0,0.644020433,0.291496662,0.318917453,0.297078662
194,24/03/2011,0.297588291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00171253,-0.066683434,0.064173652,0,0,0,0,0,0,0,0,0,-0.00171253,-0.066683434,0.064173652,0,0,0,0,0.62037542,0.291496662,0.318917453,0.297078662
